store_id,uptime_last_week,downtime_last_week
6446327043621166284,108:24:56,11:52:44
6447334345695462104,110:03:18,00:00:21
6452055047078479081,99:38:05,31:15:58
6453788564408180006,09:36:33,21:49:20
6456267951421441138,108:18:15,02:59:29
6458867174353751073,54:15:54,06:32:09
6459105998082179230,08:08:40,28:10:21
6460437783861788488,51:03:50,15:14:25
6461867146274191931,128:40:13,00:26:36
6465806276215836007,04:02:11,91:45:29
6466727117994546385,19:06:23,108:21:57
6471230478624228849,108:55:34,10:01:51
6471791226021245216,00:00:00,36:29:44
6471835455443068877,80:34:03,09:12:41
6472623862450178342,63:44:35,00:59:45
6477439952825991417,01:04:14,27:55:44
6477640881580409912,29:24:47,79:45:30
6478667914949408861,03:55:40,59:33:08
6486659948271228339,102:37:49,03:06:53
6494136920668173702,49:04:05,75:13:58
6499661202934184320,15:18:19,53:47:50
6501893728218300956,45:35:46,08:49:57
6506133525751115442,129:03:36,01:30:44
6506837768341857196,85:39:02,19:56:03
6506901791729319764,40:29:25,33:40:18
6507459363858511573,03:55:16,24:00:16
6514029577432232231,37:04:39,81:35:39
6516415860627959914,14:00:19,96:17:41
6517163306061316173,129:00:37,01:01:44
6521240417322624256,109:54:57,00:03:05
6524973376058199155,80:09:50,01:00:19
6525272832300798520,33:16:47,78:01:33
6531106230566921061,51:48:05,74:25:52
6533596945797765636,134:14:32,09:10:02
6534611790936872275,48:29:13,08:54:04
6535562726975501616,04:27:21,40:54:15
6536810565746569663,93:06:47,17:07:49
6541808246079592805,48:37:36,22:52:25
6542402508110491030,128:51:16,01:04:58
6544403015859902066,42:49:49,00:00:00
6544504095606786695,48:52:23,12:46:58
6552092111021254007,111:04:10,01:56:30
6555013476394316966,69:33:02,08:45:29
6560121894052731327,38:44:27,20:59:06
6561559815075706797,106:37:31,00:00:00
6562382697232485011,122:57:00,29:45:49
6575245058993799150,02:15:57,30:24:22
6575786319375162303,106:35:07,00:00:00
6576479471648441837,23:02:53,07:25:28
6576707951969245243,76:24:37,01:57:50
6577108005698926836,128:40:28,00:00:00
6583700580533648764,26:36:38,21:37:23
6587277183183267892,108:48:46,10:20:07
6587818293348449509,05:10:09,54:21:17
6588580635425478260,28:03:54,06:48:48
6588818705311790995,05:09:06,90:32:35
6590102673543002745,128:45:40,00:00:10
6593407198969548364,25:08:50,20:59:27
6593790999455847544,80:59:45,39:03:47
6596625975466283714,85:04:42,05:28:05
6600633227204980731,128:09:43,15:21:05
6620071803741044856,37:55:58,05:53:54
6621021008063556233,09:01:07,53:19:38
6627403247980937988,27:57:05,09:26:04
6628195500074212555,108:23:10,15:02:09
6639045005250299128,128:48:32,01:02:02
6641264821296715149,131:20:19,00:07:27
6653679648108456215,25:59:40,79:39:11
6656325549152348391,72:20:09,00:58:13
6656463669299127947,106:43:46,00:00:00
6664829370089852832,85:40:24,25:24:11
6669270681715649770,50:27:28,24:59:34
6672358313930068568,44:11:07,70:24:50
6674286461824559522,09:16:06,30:55:12
6676302603841712456,44:56:31,04:52:26
6678062634596607279,27:14:10,18:36:38
6679051477112769133,78:04:40,09:09:13
6681664192412918280,18:30:58,36:19:00
6684297343459593518,18:39:19,50:29:06
6684309120630904767,108:56:48,05:07:12
6686121439004268836,58:41:24,18:32:41
6687453210798355145,04:02:42,43:08:46
6696217756553110361,111:43:11,12:32:44
6696664413840469906,35:02:38,04:36:27
6700827192863201373,01:05:33,51:25:57
6701286196328352898,40:24:47,00:28:19
6701581323380772713,109:01:15,01:03:22
6703403472804743914,79:23:02,34:02:47
6706226156296877388,34:42:23,41:39:29
6707675183890017989,14:07:47,91:33:25
6711428470739531382,01:05:06,28:00:34
6712226746442879768,78:44:36,28:19:25
6713441710817201578,07:27:12,71:42:40
6720481411279062605,98:47:32,07:57:16
6727847259418548871,106:54:04,07:00:23
6730677738029971201,59:27:05,73:09:33
6730757645281501002,00:59:58,104:45:37
6730924541644753160,128:51:16,01:04:58
6733969269442394517,43:38:48,08:02:13
6737234701228682596,16:59:24,00:00:00
6737859525474727806,89:27:41,16:07:08
6742147010261557092,64:08:26,59:51:42
6742233759109170970,131:58:06,00:04:14
6748915580071913004,01:49:24,105:52:42
6750108882353399316,24:44:53,51:12:16
6759603589605237667,21:31:19,19:54:55
6762475149574716258,06:10:04,36:19:59
6768331542963056385,78:41:34,28:19:24
6769461538909467887,128:52:20,01:27:48
6775281420504036359,55:22:34,00:00:00
6779335313859455035,128:39:10,01:12:46
6780898964781616491,05:08:08,102:02:55
6787364971979234824,14:00:08,96:33:33
6789810758387901907,67:31:56,00:59:34
6791748612277113357,89:45:37,15:54:09
6793799627649814812,108:44:52,11:25:38
6794308800452094293,95:14:00,08:00:49
6798017181030112009,84:52:43,35:05:27
6803596568316347300,94:50:55,09:58:23
6807408015193493175,81:55:17,43:03:35
6807898943856172607,35:06:22,71:31:55
6810152570415721455,16:02:39,16:06:10
6811722276969067939,57:46:15,18:50:33
6816568544176705186,72:18:43,73:35:25
6817126657359067135,128:56:31,02:00:23
6817327931256412969,45:48:09,03:54:49
6817629641585357385,01:03:09,45:24:12
6823047302464839749,03:57:10,91:45:54
6828664592648566966,85:59:33,41:14:07
6829001460410170891,91:41:21,20:22:00
6831515644406844002,03:56:59,27:40:51
6833173360315994191,34:10:53,11:33:38
6833201851828843752,109:03:09,01:03:21
6834281156214460974,23:50:05,16:01:02
6836033035108373086,59:00:43,28:37:17
6838551673789714614,23:37:03,04:57:31
6841955119980546918,45:27:54,23:57:49
6843488188956729006,32:01:01,27:57:16
6844516224196073488,113:25:52,04:12:12
6844725871665637430,14:03:15,98:40:45
6846642706136661079,50:24:48,00:00:00
6849904977140754128,04:04:01,64:35:58
6852196766077073221,95:26:22,31:18:21
6856956646608417642,02:58:40,21:32:23
6861507603513510770,65:16:30,05:23:06
6862016321135651055,30:04:01,93:39:13
6867574483214028125,128:54:32,10:36:12
6870904594772453773,92:23:54,04:18:14
6879350615676232760,21:15:47,50:20:27
6883355917114831224,93:24:15,17:06:57
6892538782242945474,75:25:42,16:00:58
6895745111488329786,128:46:41,07:52:57
6900707154779120798,105:39:37,00:00:00
6910784064417910921,131:50:01,00:38:40
6914123780158899150,01:05:02,52:18:25
6916037338549121180,91:00:01,01:26:16
6918327651453079825,42:51:33,42:45:14
6919089894276344399,46:24:03,00:00:00
6920052832304726372,01:03:37,37:58:14
6921452823375303736,36:55:09,14:47:41
6922502444817578193,75:35:05,09:25:36
6923557944406153295,108:00:18,00:00:00
6923631512744057303,47:21:24,05:26:36
6923836608548045554,01:05:01,34:36:25
6931132712777138584,43:43:17,00:49:30
6934060134126995818,40:55:15,00:00:00
6934500039587392618,43:53:19,18:01:25
6935189878675027473,29:05:46,18:36:16
6935725210121631030,94:04:33,22:01:41
6940297665890606054,40:08:18,23:33:54
6942699874578630879,128:08:46,01:01:04
6952910311459584821,30:34:05,02:00:32
6954392347942717622,30:02:29,24:44:08
6955943070340956386,106:37:08,01:00:35
6956557830547607233,111:02:47,00:00:00
6957206543406737697,128:40:58,04:42:12
6958482611662177421,03:59:00,55:40:30
6958626577450720427,87:11:08,37:42:16
6961924354730234972,14:04:04,112:15:31
6964571596311707002,87:10:21,41:06:44
6968928459938236577,49:43:39,00:12:51
6975655296038184230,57:24:00,18:57:29
6985232165421258518,46:22:03,16:07:21
6990234069451125551,10:43:32,60:21:17
6991186017041737190,30:11:40,98:15:06
6995297217172944854,05:15:12,35:18:50
6995569698182112635,93:51:02,45:06:47
7002164506422990860,20:07:42,11:43:54
7002225150858234695,55:06:20,12:56:15
7005882746023077505,128:46:10,02:57:39
7008080169644957367,86:49:05,17:10:22
7009883409524734321,128:45:58,01:04:21
7010997954158787087,46:39:08,07:49:51
7013455367317799512,24:49:44,15:58:20
7017638841854962592,40:26:05,13:29:15
7020170113785825189,63:34:55,49:09:13
7021500612894836629,41:25:57,00:00:00
7030594696425269456,59:36:00,03:55:32
7033165611979416251,49:30:14,00:00:00
7034454765843597574,57:40:49,24:59:29
7039312670835668333,46:28:55,17:48:25
7048905833395581738,106:44:24,06:58:30
7049954960452260217,110:00:05,00:02:52
7051857931649539994,36:08:28,32:22:18
7053354105608643605,00:00:00,40:25:23
7054847535135869283,95:06:58,17:07:49
7059426178277380200,47:06:50,18:34:13
7061691253219912808,59:15:44,05:05:09
7062686444175003869,23:05:40,11:46:02
7064121089833202783,78:02:09,09:18:44
7067270630048853723,14:01:22,112:27:26
7067887332890387320,25:12:48,19:52:38
7077625294205874232,88:39:38,45:09:04
7083186364781072011,35:10:18,71:28:16
7087732761859303587,65:23:10,09:08:41
7089226158531123869,27:00:11,17:38:26
7100747782659239205,106:40:00,00:00:00
7103249743888768279,28:51:20,00:00:00
7106425203085172000,108:48:46,10:20:07
7108781495509291260,53:45:22,02:59:59
7110737882995852087,58:54:10,57:42:13
7121128704779777320,49:58:53,08:10:51
7121774405087028934,06:47:42,37:17:55
7122588175895290750,34:10:11,71:40:19
7129337400833062222,99:50:49,12:01:18
7134139154225167879,01:05:24,49:17:59
7136624914682454167,01:05:22,24:17:26
7141328293150336815,16:49:42,38:34:46
7145644558278364540,109:57:29,00:01:06
7146859192891703417,110:10:36,00:04:04
7148459663018704659,114:31:13,04:44:49
7150774588280614833,108:57:01,05:12:09
7151472375448413915,36:33:41,03:04:03
7153190510917703608,24:17:55,11:36:51
7154474125246657904,103:54:02,01:02:29
7154848985971222929,10:45:06,54:01:04
7157409511980883754,31:07:15,75:47:22
7158422914384811015,91:41:21,20:22:00
7161698325791796580,26:05:03,04:00:29
7163819843034241474,106:39:19,00:00:00
7163998039422262122,128:51:47,00:00:39
7164558928290578365,55:29:34,00:00:00
7167901937558682567,61:22:03,18:06:30
7171229454434294879,14:00:44,105:40:21
7171547824664735781,106:41:02,00:00:00
7181144904544260692,01:02:58,48:17:24
7181940308001112593,93:54:34,31:20:05
7182591324793805386,107:53:36,01:01:20
7185390482379651317,63:13:02,02:00:24
7193618720792973375,33:01:35,111:20:20
7194638486069841380,60:56:34,13:59:04
7195767967615446277,07:10:24,104:01:15
7200590057056772311,106:32:48,12:03:42
7205084387550487614,58:49:54,70:58:36
7212727908964340554,137:55:27,01:03:36
7219433323548740203,86:34:26,67:37:56
7223980989359552411,106:42:33,14:59:57
7224362898323979243,39:25:02,18:37:37
7226797577699289339,96:12:12,23:19:40
7228243117803353093,06:17:03,41:19:02
7233205756400294189,52:14:09,09:28:21
7235075138435205449,26:53:26,26:59:58
7239022952016205864,70:04:14,01:00:23
7240756274794082394,52:57:53,05:06:25
7242061329018182919,94:59:46,30:14:12
7242163402916558013,30:44:11,75:46:08
7244691368362565728,106:43:13,00:00:00
7255490966999885465,03:59:07,78:11:43
7256836982801781073,109:01:15,01:03:22
7260913605843442066,77:44:40,09:09:46
7263129728113095915,42:38:45,06:03:43
7263522267144238726,30:18:50,32:24:01
7264184604651353082,108:56:12,00:59:15
7265142720007604985,87:13:36,15:10:41
7268287231350380540,81:44:28,00:00:00
7268756666846583478,42:55:32,38:01:45
7269533561454062482,77:46:13,01:58:20
7270426920742764473,106:45:36,00:00:36
7270851084212859258,00:00:00,63:34:10
7271038444417536935,94:15:35,08:04:09
7273836434504940093,14:00:50,99:26:59
7279335395577594598,109:04:26,01:01:03
7280224364458186227,106:33:59,10:02:09
7284033073501154264,48:09:08,01:51:16
7292123869692249136,129:18:47,00:06:20
7292389554145336221,20:28:26,08:48:06
7292527008124843905,01:54:28,104:10:29
7294113887501611341,133:14:48,01:03:11
7294869045866513205,18:04:47,112:24:17
7295752215482123740,08:51:01,09:25:07
7297220346493524775,64:46:16,00:00:00
7298002708205545583,30:41:02,00:00:00
7302891113438076857,37:29:18,05:53:40
7306894114896605584,19:01:12,44:54:06
7307536408524938619,106:39:20,01:01:22
7308414480331279686,25:22:04,16:20:18
7315424696798227151,86:58:17,17:15:56
7318033631342802533,21:15:43,10:37:51
7327416788516093249,128:30:25,01:35:37
7333330267233125471,106:41:11,10:03:39
7333726069857132929,27:19:57,21:33:47
7334934209813819902,14:07:06,112:23:24
7335594471402447614,27:14:38,13:41:48
7341021967639835178,01:13:48,36:38:09
7344190608618797943,82:30:17,26:59:59
7351458803777187660,29:13:25,23:30:46
7356024195038862584,22:49:41,20:44:21
7359316090119129836,109:53:11,00:01:28
7359759164304272558,79:15:45,33:42:05
7360835732252224278,01:03:21,54:44:09
7361102123552834037,110:00:05,00:02:52
7361714854517685875,79:32:30,08:01:31
7369000223881875999,60:09:28,02:24:27
7369698064925434391,19:31:26,48:59:59
7372733207729131264,129:06:10,01:05:52
7377442190619561655,01:05:06,15:29:26
7378209180335728706,109:54:57,00:00:50
7379308867793662086,106:42:59,10:03:04
7380452304013001940,106:41:23,01:01:21
7382499461079062172,68:17:24,10:26:57
7384365432842039373,13:58:51,103:36:33
7384625213120901413,27:59:38,13:55:04
7387454993601768028,54:30:07,00:00:00
7391227102511242942,14:07:05,112:50:40
7398381639684476363,75:06:34,09:45:48
7402795201449608687,11:21:27,36:34:45
7406813984948652507,27:02:31,94:44:38
7416476262975772286,129:01:46,00:42:06
7418332058017801268,61:39:33,00:00:00
7419279836359327578,93:39:37,31:04:18
7424091139979181686,103:42:06,02:10:14
7429020984312919763,01:05:24,28:09:29
7432100255228515477,37:22:28,74:01:39
7434868001187596075,95:42:34,27:51:13
7436945036787633982,14:06:08,98:49:31
7439228336134150870,21:08:29,16:27:54
7444118499164277319,105:50:06,00:00:00
7455163321363493495,107:50:25,00:06:41
7455269861872781088,38:39:09,35:16:01
7456703466739074889,04:05:39,38:37:22
7458308374379875530,37:32:32,06:30:02
7465178906537008332,36:12:51,00:26:19
7467108739994697473,106:42:30,10:01:32
7470718992610633073,35:09:22,71:38:09
7471829171994584782,128:27:22,01:03:02
7472187351151834359,15:24:42,68:12:49
7472779155913246382,72:07:57,35:07:20
7474514881277910912,57:55:45,00:39:43
7476799844454560478,27:43:23,70:36:04
7478014457302391612,01:04:43,51:28:42
7481409184162598392,109:02:18,02:10:35
7482042427544549838,52:38:53,00:00:00
7485668601594155846,63:45:03,01:02:39
7490410460898937023,56:22:05,00:42:29
7494300548552976434,96:32:26,08:01:54
7502320539430231593,29:47:21,22:20:10
7507608410715690934,26:10:15,79:55:55
7509719641437727143,106:42:30,10:01:32
7509967577070299969,120:30:36,01:58:24
7516542846385307227,19:48:49,03:56:42
7518522863389337808,42:11:11,13:14:45
7521186671573767483,23:00:52,07:54:49
7523015134679757269,27:03:53,12:54:42
7524711570215018930,29:44:52,23:10:02
7525855803088348971,46:45:00,04:55:46
7531199006857772282,21:01:23,95:43:13
7535110053450046208,130:31:03,00:16:59
7536092008719192726,21:29:41,30:13:41
7538095597952574524,106:45:36,00:00:36
7539689905336880508,111:18:01,03:39:33
7540023642046728810,04:04:02,45:20:47
7544087529212628453,108:58:42,05:11:35
7548974828245495429,96:45:40,27:41:55
7551779702028994572,128:58:31,01:59:32
7552512568144662300,06:10:16,40:03:50
7552674248416562996,35:10:05,71:29:48
7552925964104541935,38:50:11,91:30:30
7554777953072827580,30:38:37,22:54:50
7555688063789725141,31:46:51,97:56:47
7556329126654413020,128:54:32,10:36:12
7559099806977180968,99:38:05,31:15:58
7560043316887055116,106:44:38,00:00:00
7562603514970763933,95:22:58,17:40:24
7565986925306281392,43:24:18,12:56:13
7566629689163092132,106:44:50,10:01:27
7572927376568729341,129:00:08,00:06:19
7572985311845718144,129:01:13,01:51:34
7579417791739282311,08:44:18,21:17:33
7582069595165541352,16:02:22,93:20:40
7585867475992643089,14:07:05,112:50:40
7590362642504110612,03:04:57,54:20:54
7600006381746890516,18:22:49,11:49:19
7603111374779490975,79:18:23,21:03:56
7609510742636561367,35:24:45,10:04:50
7615263887671060136,16:33:14,11:50:02
7615352519986901703,128:34:29,00:00:00
7621107743264876012,19:18:40,56:26:51
7623827925406279462,84:37:40,20:06:05
7639398091911765458,106:42:13,00:00:00
7641397612788680533,01:49:38,103:36:20
7645351782632701153,106:41:39,00:00:00
7649308554207731644,78:19:34,63:41:54
7649999801487920556,77:44:56,01:59:39
7657482003169506021,22:54:05,25:18:37
7658264150132541175,57:01:03,00:00:00
7660199967767033976,85:47:51,21:25:03
7660960487803410581,111:43:11,12:32:44
7667395610786731642,42:20:00,00:00:00
7672267501779500214,42:43:21,00:59:28
7673515973349545399,12:25:49,74:20:34
7674924846765591803,106:37:16,00:00:00
7680612665427845811,114:34:28,03:58:58
7681219113084292190,98:50:56,25:43:55
7682993133850177813,09:34:04,41:30:41
7684291859779392843,59:23:57,00:00:00
7686137658412217051,130:20:19,01:30:25
7689651529610123340,28:59:59,66:46:03
7692275341686349505,40:22:28,00:00:00
7695575204591590606,94:50:39,29:58:45
7696023007394100553,46:01:01,06:27:23
7698076599390547127,108:53:22,01:02:55
7700426430210091660,00:00:00,39:01:46
7702451367414536121,21:58:26,04:07:24
7705146800407243499,06:16:51,40:30:25
7708553023414002215,29:10:46,21:22:32
7714691435259810017,106:46:21,03:02:18
7720911914275688121,74:31:27,05:28:02
7729920227577748354,72:26:56,33:14:24
7731732307289257661,94:16:27,31:17:58
7732133846597908384,106:37:47,00:00:00
7736958860420255891,50:52:40,24:57:59
7737378327196034377,14:03:01,112:25:16
7739077184806357423,100:01:37,07:50:51
7741193705962860909,96:51:42,08:01:42
7741853184187998007,40:17:42,07:40:19
7747953514382103653,27:34:24,12:00:53
7751690338649782674,93:37:01,31:04:08
7755125872669392334,22:35:53,85:15:37
7756990330021556161,01:04:32,53:26:52
7759812152723043723,56:04:54,21:49:38
7759879016305907866,40:27:21,01:04:20
7761435528211475584,14:02:08,95:01:17
7763443099612942793,99:34:24,12:02:41
7768556449695294033,63:54:31,00:59:15
7771306592093002784,04:59:26,60:25:32
7774754436196449259,97:22:12,02:00:14
7777816959693661966,95:27:42,01:59:13
7779003676516805752,45:50:41,53:19:09
7782135406639936057,44:28:16,08:15:34
7782672185065414519,87:18:00,15:08:18
7783408010083706048,51:54:02,11:24:45
7784297346915121707,87:18:00,24:51:15
7789943684434476174,49:37:10,00:00:00
7790864306116399627,70:20:25,01:00:14
7792588807565640085,09:07:44,61:28:44
7793988520768291619,31:30:34,06:47:11
7798028310942370954,106:42:53,00:00:00
7799431287121178920,27:12:54,21:40:17
7801849455619405041,41:58:55,07:10:33
7802579647094644800,21:53:21,03:32:38
7805106599543131070,39:00:40,00:00:00
7811106495699256403,108:04:11,12:40:44
7813267364657957598,47:58:56,02:01:07
7815590034868021689,106:31:11,00:00:00
7820190298397736787,128:49:31,02:04:13
7824496333780314988,55:53:08,33:17:15
7825324309835541212,09:06:03,38:30:55
7832102784268113912,64:00:12,00:00:00
7832590722878413297,108:24:56,11:52:44
7834232823683467966,54:35:20,02:57:56
7844099077992915628,106:43:53,01:01:22
7846919955898987440,77:27:19,35:09:04
7849019542798623907,94:00:37,31:21:00
7857023934362853420,07:03:57,41:10:35
7863591736472240852,129:06:07,03:10:31
7865409373264006475,77:33:04,16:56:05
7865853505802791614,62:31:43,03:38:54
7867185941212567833,34:35:47,05:57:50
7874595094270273187,44:30:19,11:15:27
7885581899460723107,76:18:53,02:05:40
7886883464192565451,24:02:15,21:55:48
7888405826484439648,49:32:13,00:00:00
7891559357327597754,20:29:19,21:37:22
7892877416406478401,14:02:18,112:20:34
7897530985116761962,29:52:10,87:06:56
7899427973696262063,03:04:26,69:13:15
7899443069958412222,34:43:46,09:25:18
7899806935694964441,55:42:27,07:56:01
7902233585363447354,01:06:18,39:42:13
7902728198922762741,01:06:56,48:24:44
7906383812886268609,124:41:51,02:55:37
7908777861948471476,105:55:19,00:00:00
7909465902811946738,07:03:32,51:29:13
7910251431270258778,01:06:36,45:38:12
7910873620393430408,103:46:49,02:10:07
7914647189863291623,75:57:43,01:00:11
7915188401834954942,78:27:06,02:00:29
7917177315485659206,61:07:18,01:37:11
7924710911256592678,26:06:42,15:53:23
7929809745496942506,46:30:42,03:58:51
7931592567566067156,35:09:22,71:36:34
7931865034804179193,109:03:43,12:06:03
7932029413204565560,22:00:15,96:43:00
7932521124134267632,10:32:17,67:13:30
7935749545899136708,78:19:34,63:41:54
7935942409263232738,106:44:13,00:00:00
7945248894197468626,35:24:39,27:46:01
7947499291373643457,54:17:47,02:38:09
7955802033660780158,06:00:59,30:05:18
7955843335092558473,68:25:47,00:00:00
7961383882338234382,04:02:26,17:48:34
7961954214552779981,14:00:59,112:17:29
7964123707307409657,87:13:36,25:48:07
7968628873579521150,13:54:27,94:50:41
7974186673069977466,106:49:16,00:00:00
7975231457181971360,133:08:17,08:46:58
7980334903428523662,01:51:16,105:54:18
7981654825245770379,78:06:40,54:40:51
7987140075755848631,41:06:43,79:45:35
7989252183785528262,21:04:34,43:43:46
7989454723645098680,01:49:33,105:45:22
7999912271525146993,87:15:56,47:40:27
8008907219319216554,48:38:42,00:00:00
8010397724648763839,106:41:11,10:03:39
8016891495762496975,39:18:22,17:16:14
8017462540708095395,42:20:20,04:45:44
8018087763375009996,28:42:48,12:24:13
8023107329278780326,129:02:33,00:02:55
8024071732049874161,52:47:27,00:02:43
8024416614607888968,42:33:35,00:00:00
8031154764882915465,102:31:40,00:00:00
8036818314043549576,87:35:34,40:31:57
8037689303531016368,00:00:00,21:11:04
8039330635607538692,66:30:25,07:57:47
8040224302022319290,30:11:40,98:15:06
8040824489227100211,25:27:50,17:22:11
8041062371520636282,43:02:49,01:03:20
8049601199495468916,86:01:57,31:35:21
8050005126287642865,52:02:04,74:43:43
8050904836920798206,64:08:26,59:51:42
8053149633877697490,34:50:45,16:02:42
8053569732676492465,06:15:21,39:41:22
8054766691200204910,106:37:21,00:00:00
8054888194025284607,128:49:53,01:03:12
8058877019051397933,116:06:55,04:18:06
8061105499309564874,64:05:16,01:00:12
8062773234378262957,94:29:22,32:01:14
8071915193777761718,42:27:05,04:02:18
8074336488586176325,14:02:32,100:07:04
8075141375282151098,52:30:12,13:55:18
8075922097288207276,25:44:01,01:58:20
8076429304293317296,19:28:06,33:42:27
8077365629516360410,68:34:48,06:02:21
8083815008799489135,43:06:51,42:35:30
8085991105980308758,87:22:20,31:17:16
8086619041419418325,43:41:00,12:24:55
8087361826665609451,129:00:16,00:00:00
8090377790996128607,31:57:54,06:59:21
8091200694360700817,32:54:01,98:23:32
8101763127342922040,133:20:17,00:09:25
8101855577400468231,01:05:22,45:09:04
8102616466650032691,20:03:18,01:16:23
8103050163580294165,88:33:18,19:08:34
8103536464226981985,44:18:19,15:59:07
8108334374672630851,23:03:59,32:53:05
8109568117559898147,27:45:18,20:27:34
8111449962370801136,37:24:19,05:54:57
8115854958495461885,79:40:58,08:09:13
8120993966389659555,01:04:39,39:23:06
8126319401406451312,06:55:43,03:59:48
8131410196879996856,00:00:00,47:06:42
8132646672482541469,79:23:02,34:02:47
8133677976363563555,54:19:03,00:00:00
8134203612184472464,25:53:21,08:24:54
8135193053359966217,87:07:50,40:48:12
8138228830840200761,47:51:20,01:00:03
8138753161225770962,85:28:01,09:19:20
8140172275456807062,35:58:03,22:05:13
8140243059613242926,105:08:37,22:06:03
8142035011006702631,79:18:54,04:05:17
8145583416938431430,03:59:44,60:23:47
8150395152269499695,02:33:00,29:17:47
8158807283748065965,27:39:10,09:25:02
8161771970916719140,63:29:05,00:58:55
8162647038864366900,94:47:34,31:11:26
8167682710198556198,95:43:49,14:04:07
8168356028294639544,25:10:44,19:56:01
8176723985765451632,23:45:04,89:49:57
8179356642666136801,76:57:22,33:58:52
8185219830277424365,128:35:55,01:07:38
8191578323611011770,83:16:38,09:55:50
8191775158048449631,00:00:00,48:33:16
8194002133714092003,19:30:43,21:45:44
8199642993458117137,110:08:45,00:00:00
8200924623788479714,50:24:19,15:24:54
8202679566862379330,56:38:07,18:06:24
8212686571443937133,27:12:59,40:37:48
8218228352749699827,108:57:35,01:02:52
8218609038569702628,03:06:11,69:24:13
8222373428383990694,61:34:31,28:59:15
8225688331165555553,109:02:27,01:59:51
8231931511723545810,02:56:24,46:49:34
8232727261030812589,106:44:22,01:02:02
8234005889300204944,03:58:42,44:07:52
8241785172941545104,25:54:16,12:56:01
8242650399948001706,01:05:42,48:58:01
8245825950638749372,29:37:56,06:48:37
8250792191506580526,77:40:58,08:54:28
8251195648340549256,93:39:37,31:04:18
8251575465856044992,108:48:36,11:27:48
8256799634990475148,03:58:09,24:00:55
8259730922325032185,29:13:24,09:41:22
8262842442210429768,129:14:42,01:04:44
8263201443090198231,34:13:06,84:55:52
8265313939227108382,128:35:13,00:28:55
8267210254798368930,35:11:03,71:00:19
8269115022987734142,105:50:24,00:00:00
8270278419228708361,64:12:14,47:26:42
8272639644387362130,14:01:06,94:51:12
8274608386190698074,109:04:57,00:00:00
8281452819447825055,19:30:48,08:46:02
8288042516653961209,109:03:24,01:03:22
8289941652614956855,26:00:42,49:22:16
8290301463563317096,25:49:43,12:32:52
8293359695034157761,27:12:09,16:46:36
8313365686533360358,63:54:31,00:59:15
8314606859626694181,32:16:39,08:36:06
8316894844897055929,00:00:00,24:02:20
8317771691417900343,35:10:24,71:40:09
8320275538823459288,83:50:24,53:47:15
8326358143864023931,106:42:21,00:56:46
8326683273309861694,87:57:59,19:02:40
8327620833251636729,108:29:31,00:09:16
8334234548114238579,40:59:34,00:00:00
8336744814516803108,01:03:59,27:49:01
8338218904417839818,14:00:30,112:14:03
8342540534828058627,108:57:14,00:00:00
8344357493913995570,30:10:15,34:13:08
8348248329745471112,78:43:02,28:18:34
8353358859736260422,14:01:30,98:26:38
8358830092812853646,03:04:52,55:16:01
8358933082820927791,12:53:41,56:29:47
8361717064277232708,114:00:06,06:34:45
8363395080766736433,20:25:51,87:12:44
8363926518510945331,06:30:33,29:17:04
8365227700553868771,14:00:56,96:21:43
8366631697653925178,94:40:36,30:15:10
8368797112855093915,01:05:08,36:07:44
8381340098631611957,14:00:54,98:28:59
8383234277832743310,27:48:51,15:41:32
8384376863717588326,33:29:36,43:23:47
8384564559964863913,26:45:21,30:23:26
8386001320959785390,95:27:33,17:14:19
8386563304750430165,03:56:19,27:56:16
8390953358886018018,106:50:43,07:56:03
8394298825299852292,22:58:36,96:29:42
8396174802438103695,31:28:29,19:32:20
8396574520319233427,40:57:34,01:00:17
8402116416010571827,51:54:33,56:26:03
8402173934772565291,93:56:07,31:08:55
8405939587146089101,14:01:34,98:47:27
8409356622424605039,04:01:47,100:36:35
8410745599125792480,93:52:26,28:49:23
8412203269954933103,03:55:43,91:37:44
8422947100671781936,106:49:05,00:00:00
8424125484697779209,25:11:25,13:59:53
8424623893266369007,99:53:22,04:00:00
8425100178285242411,109:03:43,12:06:03
8425615041063667490,13:18:14,56:17:26
8427088793331759868,77:50:48,32:08:28
8431870774141801196,34:59:48,02:58:06
8438283892380135541,05:02:11,53:36:20
8438884744024495501,20:42:55,52:52:26
8440816680179097898,125:07:58,17:28:17
8441506713759767391,106:35:07,00:00:00
8447207980168650595,32:30:23,75:36:16
8447925108740952771,75:39:06,00:29:42
8453879503126398594,67:24:09,02:04:08
8454372446812760087,71:41:22,35:09:24
8454656974450834251,37:02:55,05:23:42
8460481837216738127,01:06:21,48:22:14
8464563285164712952,105:41:35,07:01:18
8470778157853411202,69:58:14,48:33:32
8473273091654403087,82:07:19,00:00:00
8474472127303652966,03:03:36,69:44:22
8478471844472110694,110:10:36,00:04:04
8479469354011758083,59:30:53,00:32:18
8483640397505167096,108:59:01,00:00:00
8484946599961228763,41:28:24,00:00:00
8486309903900009250,106:33:01,17:02:59
8487320100054752265,50:37:13,04:02:13
8487914687756813948,44:22:05,00:00:00
8490073638559834901,83:47:31,24:02:46
8490394841047548822,87:25:41,25:49:37
8491417217559683178,99:15:37,17:07:06
8496394061067745920,63:05:35,00:10:08
8499292315801226911,20:34:01,07:50:17
8506735742081120880,51:06:40,01:01:18
8510657403329403361,66:09:14,00:56:16
